event	left node	right node	left date	right date	midpoint date
dup	1730	UNSAMPLED	?	0.0	?
dup	1730	UNSAMPLED	?	0.0	?
los	1730	UNSAMPLED	?	0.0	?
los	1730	UNSAMPLED	?	0.0	?
los	1730	UNSAMPLED	?	0.0	?
los	1730	UNSAMPLED	?	0.0	?
los	1730	UNSAMPLED	?	0.0	?
los	1730	UNSAMPLED	?	0.0	?
los	1730	UNSAMPLED	?	0.0	?
los	1730	UNSAMPLED	?	0.0	?
los	1730	UNSAMPLED	?	0.0	?
los	1730	UNSAMPLED	?	0.0	?
los	1730	UNSAMPLED	?	0.0	?
los	1730	UNSAMPLED	?	0.0	?
los	1730	UNSAMPLED	?	0.0	?
los	1730	UNSAMPLED	?	0.0	?
los	1730	UNSAMPLED	?	0.0	?
los	1730	UNSAMPLED	?	0.0	?
los	1730	UNSAMPLED	?	0.0	?
los	1730	UNSAMPLED	?	0.0	?
los	1730	UNSAMPLED	?	0.0	?
los	1730	UNSAMPLED	?	0.0	?
los	1730	UNSAMPLED	?	0.0	?
los	1730	UNSAMPLED	?	0.0	?
los	1730	UNSAMPLED	?	0.0	?
los	1730	UNSAMPLED	?	0.0	?
los	1730	UNSAMPLED	?	0.0	?
los	1730	UNSAMPLED	?	0.0	?
los	1730	UNSAMPLED	?	0.0	?
los	1730	UNSAMPLED	?	0.0	?
los	1730	UNSAMPLED	?	0.0	?
los	1730	UNSAMPLED	?	0.0	?
los	1730	UNSAMPLED	?	0.0	?
los	1730	UNSAMPLED	?	0.0	?
los	1730	UNSAMPLED	?	0.0	?
los	1730	UNSAMPLED	?	0.0	?
los	1730	UNSAMPLED	?	0.0	?
los	1730	UNSAMPLED	?	0.0	?
los	1730	UNSAMPLED	?	0.0	?
los	1730	UNSAMPLED	?	0.0	?
los	1730	UNSAMPLED	?	0.0	?
los	1730	UNSAMPLED	?	0.0	?
los	1730	UNSAMPLED	?	0.0	?
los	1730	UNSAMPLED	?	0.0	?
hgt	1730	UNSAMPLED	?	0.0	?
hgt	1730	UNSAMPLED	?	0.0	?
hgt	1730	UNSAMPLED	?	0.0	?
hgt	1730	UNSAMPLED	?	0.0	?
hgt	1730	UNSAMPLED	?	0.0	?
hgt	1730	UNSAMPLED	?	0.0	?
hgt	1730	UNSAMPLED	?	0.0	?
hgt	1730	UNSAMPLED	?	0.0	?
hgt	1730	UNSAMPLED	?	0.0	?
hgt	1730	UNSAMPLED	?	0.0	?
hgt	1730	UNSAMPLED	?	0.0	?
hgt	1730	UNSAMPLED	?	0.0	?
hgt	1730	UNSAMPLED	?	0.0	?
hgt	1730	UNSAMPLED	?	0.0	?
hgt	1730	UNSAMPLED	?	0.0	?
hgt	1730	UNSAMPLED	?	0.0	?
hgt	1730	UNSAMPLED	?	0.0	?
hgt	1730	UNSAMPLED	?	0.0	?
hgt	1730	UNSAMPLED	?	0.0	?
hgt	1730	UNSAMPLED	?	0.0	?
hgt	1730	UNSAMPLED	?	0.0	?
hgt	1730	UNSAMPLED	?	0.0	?
hgt	1730	UNSAMPLED	?	0.0	?
hgt	1730	UNSAMPLED	?	0.0	?
hgt	1730	UNSAMPLED	?	0.0	?
hgt	1730	UNSAMPLED	?	0.0	?
hgt	1730	UNSAMPLED	?	0.0	?
hgt	1730	UNSAMPLED	?	0.0	?
hgt	1730	UNSAMPLED	?	0.0	?
hgt	1730	UNSAMPLED	?	0.0	?
hgt	1730	UNSAMPLED	?	0.0	?
hgt	1730	UNSAMPLED	?	0.0	?
hgt	1730	UNSAMPLED	?	0.0	?
hgt	1730	UNSAMPLED	?	0.0	?
hgt	1730	UNSAMPLED	?	0.0	?
hgt	1730	UNSAMPLED	?	0.0	?
hgt	1730	UNSAMPLED	?	0.0	?
hgt	1730	UNSAMPLED	?	0.0	?
hgt	1730	UNSAMPLED	?	0.0	?
spe	1721	1721	3589.185	3589.185	3589.185
spe	1713	1713	3304.24	3304.24	3304.24
spe	1720	1720	3513.075	3513.075	3513.075
hgt	1713	GCA.001730085.1.Bacteria.GCA.001730085	3304.24	0.0	1652.12
spe	1707	1707	3193.95	3193.95	3193.95
spe	1719	1719	3405.8450000000003	3405.8450000000003	3405.8450000000003
spe	1704	1704	3138.485	3138.485	3138.485
hgt	1535	GCA.002428325.1.Bacteria.UBP4	2213.055	0.0	1106.5275
spe	1688	1688	2939.2799999999997	2939.2799999999997	2939.2799999999997
spe	1664	1664	2735.485	2735.485	2735.485
los	1719	1697	3405.8450000000003	3029.745	3217.795
hgt	1719	1697	3405.8450000000003	3029.745	3217.795
spe	1712	1712	3300.5299999999997	3300.5299999999997	3300.5299999999997
spe	1676	1676	2815.6499999999996	2815.6499999999996	2815.6499999999996
spe	1683	1683	2889.865	2889.865	2889.865
spe	1617	1617	2482.645	2482.645	2482.645
spe	1655	1655	2704.015	2704.015	2704.015
los	1664	1601	2735.485	2381.485	2558.485
spe	1628	1628	2549.5249999999996	2549.5249999999996	2549.5249999999996
spe	1708	1708	3210.05	3210.05	3210.05
spe	1701	1701	3098.985	3098.985	3098.985
los	1676	1301	2815.6499999999996	1765.605	2290.6274999999996
spe	1659	1659	2705.935	2705.935	2705.935
los	1683	1642	2889.865	2638.5	2764.1825
spe	1673	1673	2806.545	2806.545	2806.545
spe	1527	1527	2190.32	2190.32	2190.32
hgt	1605	1527	2433.75	2190.32	2312.035
hgt	1605	GCA.002011615.1.Bacteria.WOR.3	2433.75	0.0	1216.875
spe	1484	1484	2065.88	2065.88	2065.88
spe	1580	1580	2342.65	2342.65	2342.65
los	1655	GCA.002366995.1.Bacteria.UBA3054	2704.015	0.0	1352.0075
spe	1363	1363	1841.77	1841.77	1841.77
spe	1576	1576	2350.185	2350.185	2350.185
spe	1586	1586	2372.9449999999997	2372.9449999999997	2372.9449999999997
spe	1672	1672	2713.19	2713.19	2713.19
spe	1702	1702	3126.015	3126.015	3126.015
spe	1647	1647	2659.235	2659.235	2659.235
spe	1686	1686	2936.525	2936.525	2936.525
los	1659	GCA.001774505.1.Bacteria.RBG.13.66.14	2705.935	0.0	1352.9675
spe	1583	1583	2365.695	2365.695	2365.695
spe	1643	1643	2645.585	2645.585	2645.585
spe	1630	1630	2551.86	2551.86	2551.86
spe	1416	1416	1922.45	1922.45	1922.45
hgt	1636	GCA.002440765.1.Bacteria.UBA6266	2608.6000000000004	0.0	1304.3000000000002
spe	1272	1272	1696.525	1696.525	1696.525
spe	1380	1380	1846.505	1846.505	1846.505
spe	1457	1457	1989.305	1989.305	1989.305
spe	1368	1368	1842.3500000000001	1842.3500000000001	1842.3500000000001
spe	996	996	1386.53	1386.53	1386.53
spe	1394	1394	1867.7749999999999	1867.7749999999999	1867.7749999999999
spe	1497	1497	2081.9	2081.9	2081.9
los	1586	1521	2372.9449999999997	2156.12	2264.5325
spe	1453	1453	1977.8400000000001	1977.8400000000001	1977.8400000000001
los	1672	1581	2713.19	2315.495	2514.3424999999997
hgt	1672	1581	2713.19	2315.495	2514.3424999999997
los	1702	1421	3126.015	1933.765	2529.89
spe	1700	1700	3067.9849999999997	3067.9849999999997	3067.9849999999997
spe	1538	1538	2196.425	2196.425	2196.425
spe	1614	1614	2473.255	2473.255	2473.255
los	1686	1653	2936.525	2681.09	2808.8075
spe	1680	1680	2864.305	2864.305	2864.305
spe	1529	1529	2194.8900000000003	2194.8900000000003	2194.8900000000003
spe	1517	1517	2149.595	2149.595	2149.595
spe	1611	1611	2454.92	2454.92	2454.92
los	1643	1589	2645.585	2376.435	2511.01
spe	1559	1559	2284.79	2284.79	2284.79
los	1630	1579	2551.86	2350.395	2451.1275
spe	1267	1267	1701.455	1701.455	1701.455
spe	1555	1555	2282.535	2282.535	2282.535
hgt	1604	1555	2437.94	2282.535	2360.2375
spe	974	974	1342.065	1342.065	1342.065
los	1272	GCA.003164675.1.Bacteria.Verrucomicrobiota	1696.525	0.0	848.2625
los	1380	GCA.002708005.1.Bacteria.Verrucomicrobiota	1846.505	0.0	923.2525
spe	1117	1117	1496.5349999999999	1496.5349999999999	1496.5349999999999
spe	1214	1214	1595.8649999999998	1595.8649999999998	1595.8649999999998
spe	1070	1070	1450.325	1450.325	1450.325
spe	1179	1179	1592.935	1592.935	1592.935
los	996	GCF.000204255.1.Bacteria.Chlamydiota	1386.53	0.0	693.265
spe	1154	1154	1556.09	1556.09	1556.09
los	1497	GCA.003170085.1.Bacteria.Planctomycetota	2081.9	0.0	1040.95
spe	1321	1321	1767.2649999999999	1767.2649999999999	1767.2649999999999
los	1453	1238	1977.8400000000001	1629.915	1803.8775
spe	1266	1266	1653.5500000000002	1653.5500000000002	1653.5500000000002
hgt	1365	GCF.000092845.1.Bacteria.Spirochaetota	1820.805	0.0	910.4025
spe	1691	1691	2988.0699999999997	2988.0699999999997	2988.0699999999997
los	1700	1595	3067.9849999999997	2386.5499999999997	2727.2675
spe	1245	1245	1665.1399999999999	1665.1399999999999	1665.1399999999999
los	1614	1445	2473.255	1949.4750000000001	2211.3650000000002
spe	1574	1574	2337.43	2337.43	2337.43
spe	1575	1575	2320.99	2320.99	2320.99
spe	1669	1669	2785.1400000000003	2785.1400000000003	2785.1400000000003
spe	1151	1151	1567.635	1567.635	1567.635
los	1517	1438	2149.595	1975.9250000000002	2062.76
hgt	1137	GCA.003221825.1.Bacteria.Gemmatimonadota	1568.375	0.0	784.1875
spe	1146	1146	1559.44	1559.44	1559.44
hgt	1378	1146	1862.2800000000002	1559.44	1710.8600000000001
spe	1516	1516	2102.37	2102.37	2102.37
spe	1585	1585	2366.93	2366.93	2366.93
spe	1476	1476	2032.895	2032.895	2032.895
spe	1408	1408	1900.685	1900.685	1900.685
spe	934	934	1235.659	1235.659	1235.659
los	1267	GCA.002898315.1.Bacteria.Calescibacterota	1701.455	0.0	850.7275
hgt	972	GCA.003134215.1.Bacteria.Armatimonadota	1340.3400000000001	0.0	670.1700000000001
hgt	1555	GCA.002085025.1.Bacteria.Omnitrophota	2282.535	0.0	1141.2675
spe	1543	1543	2241.54	2241.54	2241.54
los	1117	GCA.002382525.1.Bacteria.Verrucomicrobiota	1496.5349999999999	0.0	748.2674999999999
los	1214	GCA.002429065.1.Bacteria.Verrucomicrobiota	1595.8649999999998	0.0	797.9324999999999
los	1070	GCA.002369235.1.Bacteria.Verrucomicrobiota	1450.325	0.0	725.1625
spe	1114	1114	1506.615	1506.615	1506.615
los	1154	928	1556.09	1208.648	1382.369
spe	1150	1150	1547.105	1547.105	1547.105
spe	1165	1165	1559.885	1559.885	1559.885
hgt	1066	GCA.002402635.1.Bacteria.Deferribacterota	1504.32	0.0	752.16
spe	1505	1505	2061.575	2061.575	2061.575
spe	1678	1678	2847.715	2847.715	2847.715
los	1245	GCA.002335385.1.Bacteria.Acidobacteriota	1665.1399999999999	0.0	832.5699999999999
hgt	1245	GCA.002335385.1.Bacteria.Acidobacteriota	1665.1399999999999	0.0	832.5699999999999
spe	1030	1030	1417.7199999999998	1417.7199999999998	1417.7199999999998
spe	1230	1230	1626.005	1626.005	1626.005
hgt	1445	1230	1949.4750000000001	1626.005	1787.7400000000002
los	1574	GCA.002731215.1.Bacteria.Acidobacteriota	2337.43	0.0	1168.715
spe	1525	1525	2182.5	2182.5	2182.5
spe	1293	1293	1693.345	1693.345	1693.345
hgt	1591	1293	2393.59	1693.345	2043.4675000000002
los	1575	1472	2320.99	2042.42	2181.705
los	1669	1638	2785.1400000000003	2616.2349999999997	2700.6875
spe	1638	1638	2616.2349999999997	2616.2349999999997	2616.2349999999997
hgt	1669	1638	2785.1400000000003	2616.2349999999997	2700.6875
spe	1587	1587	2307.21	2307.21	2307.21
los	1151	GCA.001771735.1.Bacteria.WOR.3	1567.635	0.0	783.8175
hgt	1151	GCA.001771735.1.Bacteria.WOR.3	1567.635	0.0	783.8175
hgt	1438	GCA.002215665.1.Bacteria.WOR.3	1975.9250000000002	0.0	987.9625000000001
spe	956	956	1300.89	1300.89	1300.89
los	1516	GCA.003477045.1.Bacteria.Delongbacteria	2102.37	0.0	1051.185
spe	1222	1222	1607.495	1607.495	1607.495
spe	1562	1562	2294.1549999999997	2294.1549999999997	2294.1549999999997
spe	1466	1466	1991.73	1991.73	1991.73
spe	1263	1263	1675.44	1675.44	1675.44
los	1408	GCA.002686915.1.Bacteria.ARS69	1900.685	0.0	950.3425
spe	1010	1010	1410.3899999999999	1410.3899999999999	1410.3899999999999
los	1543	1470	2241.54	2035.71	2138.625
los	1114	GCA.003477185.1.Bacteria.Verrucomicrobiota	1506.615	0.0	753.3075
spe	963	963	1318.23	1318.23	1318.23
hgt	928	GCA.002404095.1.Bacteria.Planctomycetota	1208.648	0.0	604.324
spe	902	902	1114.632	1114.632	1114.632
los	1150	GCA.002338715.1.Bacteria.Planctomycetota	1547.105	0.0	773.5525
spe	991	991	1348.8899999999999	1348.8899999999999	1348.8899999999999
los	1165	GCA.002311745.1.Bacteria.Planctomycetota	1559.885	0.0	779.9425
spe	1666	1666	2756.6549999999997	2756.6549999999997	2756.6549999999997
spe	1633	1633	2587.4849999999997	2587.4849999999997	2587.4849999999997
hgt	981	GCA.000830255.1.Bacteria.Campylobacterota	1329.6085	0.0	664.80425
spe	1480	1480	2048.45	2048.45	2048.45
spe	1434	1434	1951.73	1951.73	1951.73
spe	1387	1387	1863.46	1863.46	1863.46
hgt	1490	1387	2076.0699999999997	1863.46	1969.7649999999999
spe	1623	1623	2520.8599999999997	2520.8599999999997	2520.8599999999997
spe	1573	1573	2336.71	2336.71	2336.71
los	1587	1346	2307.21	1770.5900000000001	2038.9
spe	1366	1366	1810.42	1810.42	1810.42
los	1222	GCA.002898195.1.Bacteria.AABM5.125.24	1607.495	0.0	803.7475
spe	1381	1381	1841.045	1841.045	1841.045
spe	1514	1514	2135.355	2135.355	2135.355
los	1466	1276	1991.73	1691.135	1841.4325
spe	1276	1276	1691.135	1691.135	1691.135
hgt	1466	1276	1991.73	1691.135	1841.4325
spe	1352	1352	1793.7600000000002	1793.7600000000002	1793.7600000000002
los	1263	GCA.002790835.1.Bacteria.Krumholzibacteriota	1675.44	0.0	837.72
los	1010	GCA.001780165.1.Bacteria.Eisenbacteria	1410.3899999999999	0.0	705.1949999999999
los	963	GCF.000170755.1.Bacteria.Verrucomicrobiota	1318.23	0.0	659.115
los	991	GCA.003171235.1.Bacteria.Planctomycetota	1348.8899999999999	0.0	674.4449999999999
